sample_id,text,sentiment,total_words,found_words,missing_words,coverage_pct,found_list,missing_list,embedding_norm,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
3530, dont cry for me! i will see u tomorrow.  muah.,positive,10,10,0,100.0,"dont, cry, for, me, i, will, see, u, tomorrow, muah",,13.635242462158203,-2.1697773933410645,2.3658297061920166,-2.0781402587890625,-2.208526372909546,-2.1677186489105225,2.0219948291778564,-1.414546251296997,1.4678109884262085,-1.709014654159546,1.6646807193756104,2.393889904022217,1.5708130598068237,-1.6094108819961548,1.801713228225708,1.7114864587783813,-1.5942816734313965,-1.157344937324524,-1.6954561471939087,-1.5976905822753906,2.046835422515869
5738,"Guys, where is the option to record a voice note like winderlist or add file, oooh are you serious you forgot this significant option",negative,24,23,1,95.83333333333334,"guys, where, is, the, option, to, record, a, voice, note, like, or, add, file, oooh, are, you, serious, you, forgot, this, significant, option",winderlist,13.478715896606445,-2.248220443725586,1.9355125427246094,-2.1712276935577393,-1.9974229335784912,-2.0299599170684814,2.2260379791259766,-1.7692272663116455,1.6396973133087158,-1.4372565746307373,2.0237598419189453,2.277056932449341,1.3892908096313477,-1.328034520149231,1.7653932571411133,1.7674140930175781,-1.551021695137024,-1.4585387706756592,-1.8858919143676758,-1.6468336582183838,1.7877814769744873
20783,Having fun with all my dolls  tequillla...carne asada....and my mom dancing funny!,positive,14,13,1,92.85714285714286,"having, fun, with, all, my, dolls, carne, asada, and, my, mom, dancing, funny",tequillla,13.710272789001465,-1.6805298328399658,1.9825119972229004,-2.4040262699127197,-1.9645105600357056,-1.2949949502944946,1.8741533756256104,-1.6682751178741455,1.5136127471923828,-1.4297654628753662,2.389702320098877,2.5682244300842285,1.757411241531372,-1.4997435808181763,1.6767081022262573,1.873886227607727,-1.7313309907913208,-1.3598271608352661,-1.9424635171890259,-1.8155585527420044,2.1616616249084473
17655,toooo much outside killen my eyes,negative,6,5,1,83.33333333333334,"toooo, much, outside, my, eyes",killen,13.782415390014648,-2.3025646209716797,1.8040271997451782,-2.4406347274780273,-2.501927614212036,-1.529630184173584,2.2494418621063232,-0.9301363229751587,1.9654182195663452,-2.0850119590759277,1.9881242513656616,1.811791181564331,1.4975073337554932,-1.408138394355774,1.6408973932266235,2.092667579650879,-1.8275035619735718,-0.7006754875183105,-2.212437391281128,-1.702000379562378,2.4535975456237793
26530, They have a list of 50 state parks here in PA that are under consideration for closing. Nice ones too.,negative,20,20,0,100.0,"they, have, a, list, of, 50, state, parks, here, in, pa, that, are, under, consideration, for, closing, nice, ones, too",,13.204445838928223,-1.7882667779922485,2.0914559364318848,-1.9114536046981812,-1.8593769073486328,-1.9852097034454346,2.0917418003082275,-1.550715446472168,1.9063551425933838,-1.1770849227905273,2.0617945194244385,1.9611707925796509,1.4091483354568481,-1.52690589427948,1.927431344985962,1.5833239555358887,-1.7426271438598633,-1.4502661228179932,-1.907895803451538,-1.2992388010025024,1.9707269668579102
14207,  get back to tokyo man..we miss you.,negative,8,8,0,100.0,"get, back, to, tokyo, man, we, miss, you",,13.411572456359863,-2.2197797298431396,1.93116295337677,-1.9896759986877441,-2.3910815715789795,-1.888620376586914,1.3981597423553467,-1.4385621547698975,2.1293036937713623,-1.2245173454284668,1.5700805187225342,1.988040566444397,1.348728060722351,-1.766831874847412,1.1297235488891602,1.4877209663391113,-1.4545968770980835,-1.3763868808746338,-1.4724491834640503,-1.3859059810638428,2.1301963329315186
225,"@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I`m taking yours.",negative,21,20,1,95.23809523809523,"i, bought, cheesecake, ice, cream, last, week, thinking, it, was, good, and, it, sucked, so, much, i, m, taking, yours",_anix_,13.457189559936523,-2.1505916118621826,1.7537180185317993,-1.6333608627319336,-2.1219542026519775,-1.9657127857208252,1.5865322351455688,-1.8110697269439697,1.8196954727172852,-1.3754236698150635,2.0290119647979736,2.1150217056274414,1.4173462390899658,-1.2388638257980347,1.7476450204849243,1.8121732473373413,-1.3474323749542236,-1.4934571981430054,-1.9824659824371338,-1.5562412738800049,2.4428815841674805
18851, so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?,negative,20,17,3,85.0,"so, the, show, got, cancelled, bummer, i, guess, i, wont, see, you, til, who, are, you, with","beneath, cornerstone, goign",13.03200626373291,-2.116340160369873,1.8451197147369385,-2.207667350769043,-1.9539121389389038,-2.3203248977661133,1.8734321594238281,-1.5122687816619873,2.0786168575286865,-1.625036358833313,1.938966155052185,1.9199481010437012,1.501603603363037,-1.2177106142044067,1.7810198068618774,1.6790533065795898,-1.4840775728225708,-1.2637234926223755,-1.7645117044448853,-1.427734613418579,2.222325086593628
6585,"14 hours later, I am still too drunk to drive... For shame on me for letting myself drink that much. I am not in peak spirits right now.",negative,28,28,0,100.0,"14, hours, later, i, am, still, too, drunk, to, drive, for, shame, on, me, for, letting, myself, drink, that, much, i, am, not, in, peak, spirits, right, now",,13.37376880645752,-1.8880059719085693,2.136457920074463,-2.16841459274292,-1.699558973312378,-2.1621673107147217,2.093308210372925,-1.7470715045928955,2.104962110519409,-1.4430266618728638,1.8217827081680298,2.019615411758423,1.478332281112671,-1.4199589490890503,1.7277337312698364,1.8328598737716675,-1.7407524585723877,-1.490615963935852,-2.06103777885437,-1.8444277048110962,2.0481865406036377
27244,"gonna get off to try and catch some Z`s, no more high school after tomorrow! which really sucks  i wish i didn`t have to grow up!",negative,28,27,1,96.42857142857143,"gonna, get, off, to, try, and, catch, some, z, s, no, more, high, school, after, tomorrow, which, really, sucks, i, wish, i, t, have, to, grow, up",didn,13.2382230758667,-1.9989827871322632,1.6930092573165894,-1.940321445465088,-2.221374988555908,-1.9154512882232666,1.6565717458724976,-1.8316134214401245,1.9725911617279053,-1.487605333328247,1.8177261352539062,1.7047089338302612,1.4504740238189697,-1.3363118171691895,1.6723923683166504,1.828831672668457,-1.4921530485153198,-1.435807704925537,-2.028291940689087,-1.634613275527954,1.965484380722046
23403,"Good morning  I don`t think it has stopped raining once for the past three days or so, but who cares?",positive,21,21,0,100.0,"good, morning, i, don, t, think, it, has, stopped, raining, once, for, the, past, three, days, or, so, but, who, cares",,13.680990219116211,-2.1732535362243652,2.0047667026519775,-2.142848014831543,-2.068390369415283,-2.004997730255127,1.8494411706924438,-1.7686922550201416,2.107045888900757,-1.351986289024353,1.8029223680496216,2.034297466278076,1.6112687587738037,-1.2472480535507202,1.5168323516845703,1.9265882968902588,-1.5658643245697021,-1.6918528079986572,-2.398897647857666,-1.6445070505142212,1.9709281921386719
7197,"Pop up stating "" the app has been blocked by the system. Please authorize the app in your device settings. Troubleshooting or refresh background tasks "" is flashing on my device. May I know what is this about?",negative,36,35,1,97.22222222222221,"pop, up, stating, the, app, has, been, blocked, by, the, system, please, the, app, in, your, device, settings, troubleshooting, or, refresh, background, tasks, is, flashing, on, my, device, may, i, know, what, is, this, about",authorize,13.306220054626465,-2.0311038494110107,2.0500617027282715,-2.1714670658111572,-2.103888750076294,-1.938728928565979,1.923439860343933,-1.4610568284988403,1.959494709968567,-1.429373025894165,2.007948398590088,1.6172724962234497,1.3333332538604736,-0.7476640939712524,1.9816994667053223,1.6988868713378906,-1.638082504272461,-1.6377099752426147,-1.854801893234253,-1.5676645040512085,1.8838727474212646
26901,Happy Mother`s Day to every mommy out there,negative,9,9,0,100.0,"happy, mother, s, day, to, every, mommy, out, there",,13.671309471130371,-2.0795998573303223,1.9784919023513794,-2.433811902999878,-1.9318286180496216,-2.1803269386291504,1.9977335929870605,-1.8009638786315918,1.5496561527252197,-1.319205641746521,1.8617008924484253,2.548238515853882,1.4293638467788696,-1.1099594831466675,1.8596265316009521,1.4208885431289673,-0.9518159031867981,-1.3998746871948242,-2.366593360900879,-1.6463606357574463,1.7738953828811646
1628,It's just as good as Wunderlist and so much more,positive,11,11,0,100.0,"it, s, just, as, good, as, wunderlist, and, so, much, more",,12.822665214538574,-1.936301827430725,1.3872188329696655,-2.223982572555542,-2.3732357025146484,-1.836499810218811,1.7121970653533936,-1.6912404298782349,2.1063404083251953,-1.1954052448272705,1.6595457792282104,2.1428544521331787,1.385206699371338,-1.3708148002624512,1.530219316482544,1.68695068359375,-1.5357890129089355,-1.4297847747802734,-1.636906385421753,-1.5591014623641968,1.9876103401184082
1344,"  Cant Thank YOu Enough, WHo is NITIN BETWEEN?",positive,8,7,1,87.5,"cant, thank, you, enough, who, is, between",nitin,13.333374977111816,-2.1344523429870605,2.065601110458374,-2.1643078327178955,-2.0559544563293457,-1.568345069885254,2.236947774887085,-1.969504475593567,1.479762077331543,-1.4565341472625732,1.8248895406723022,2.2118098735809326,1.5540271997451782,-1.1580730676651,1.5794305801391602,1.7790464162826538,-1.3272026777267456,-1.1066288948059082,-1.7317465543746948,-1.5486029386520386,2.3386402130126953
1472,Solid free app. Being locked out of extra functionality with a paywall is a little irksome but nothing I can't got over. It does what I need it to.,positive,30,29,1,96.66666666666667,"solid, free, app, being, locked, out, of, extra, functionality, with, a, paywall, is, a, little, but, nothing, i, can, t, got, over, it, does, what, i, need, it, to",irksome,13.428645133972168,-2.2346079349517822,2.0547494888305664,-2.1625630855560303,-1.7891743183135986,-1.9658111333847046,1.9320473670959473,-1.7262110710144043,2.0408177375793457,-1.5644149780273438,1.6964802742004395,2.0941739082336426,1.5880417823791504,-1.2716776132583618,1.8598606586456299,2.020023822784424,-1.634752869606018,-1.2688043117523193,-1.9858574867248535,-1.627272367477417,2.160606622695923
16929,Mmmm holiday commercials really ARE nice,positive,6,6,0,100.0,"mmmm, holiday, commercials, really, are, nice",,13.858753204345703,-1.7499455213546753,1.610957145690918,-2.163888692855835,-1.7970079183578491,-1.378503441810608,1.9755219221115112,-1.9321895837783813,1.8091473579406738,-1.8695343732833862,2.7224843502044678,2.0235822200775146,1.2088921070098877,-1.6139882802963257,1.5706543922424316,1.7758259773254395,-2.4586799144744873,-1.1062803268432617,-2.6005311012268066,-1.491174340248108,2.185256242752075
8206,My paradise fly catchers abandoned their nest....  they are starting again... but it`s gonna b tough,negative,17,16,1,94.11764705882352,"my, paradise, fly, abandoned, their, nest, they, are, starting, again, but, it, s, gonna, b, tough",catchers,13.400110244750977,-1.9461870193481445,1.5616849660873413,-2.0770373344421387,-2.0742135047912598,-1.8104968070983887,2.0234808921813965,-1.6248592138290405,1.665419101715088,-1.3097004890441895,2.1508595943450928,2.313302993774414,1.5799283981323242,-1.493769884109497,1.6463297605514526,1.3810017108917236,-1.4516674280166626,-1.2287147045135498,-2.0531346797943115,-1.4831485748291016,1.946388840675354
48,"I like when this developers claim their apps are free, wait 95% free?! You mean 5% free, if even. Data costs money, stop pretending this crappy apps are free. For an note app, this one is nothing but INVASIVE.",negative,39,39,0,100.0,"i, like, when, this, developers, claim, their, apps, are, free, wait, 95, free, you, mean, 5, free, if, even, data, costs, money, stop, pretending, this, crappy, apps, are, free, for, an, note, app, this, one, is, nothing, but, invasive",,13.46354866027832,-2.0980594158172607,1.910060167312622,-2.106584310531616,-1.9423410892486572,-2.1307902336120605,1.809468150138855,-1.8880881071090698,1.911859154701233,-1.5811784267425537,1.9031589031219482,2.056354284286499,1.5637156963348389,-1.310591697692871,1.966666579246521,2.0099692344665527,-1.739151954650879,-1.3747937679290771,-1.9134472608566284,-1.4279766082763672,1.9045300483703613
9454,Just the best calender app. Been using it for years now and has all the features I need. Edit: Still the best!,positive,22,22,0,100.0,"just, the, best, calender, app, been, using, it, for, years, now, and, has, all, the, features, i, need, edit, still, the, best",,13.303483009338379,-2.0139389038085938,2.1198036670684814,-2.025242567062378,-2.1877715587615967,-2.1093525886535645,1.918770670890808,-1.6930968761444092,2.1850428581237793,-1.4452372789382935,1.6688519716262817,1.9212291240692139,1.5203646421432495,-1.4289418458938599,1.6453551054000854,1.7221362590789795,-1.576452374458313,-1.6086444854736328,-1.9453006982803345,-1.442101001739502,2.043928384780884
18355,"So I played this game , yeahhhhh I lost  I`m inlove ughh....really cause I`m such a fool.",negative,19,18,1,94.73684210526315,"so, i, played, this, game, i, lost, i, m, inlove, ughh, really, cause, i, m, such, a, fool",yeahhhhh,13.332841873168945,-2.0693559646606445,1.6900274753570557,-2.169322967529297,-1.7020764350891113,-1.9888110160827637,1.86403489112854,-1.3433151245117188,1.9618767499923706,-1.6551679372787476,1.9053257703781128,2.0912208557128906,1.6621509790420532,-1.715919852256775,2.1373801231384277,1.6836683750152588,-1.8661959171295166,-1.3858922719955444,-1.9731017351150513,-1.8345811367034912,2.5956711769104004
25101," i chewed up a Starbucks and a Subway gift card at Christmas time, I got in big trouble. I not allowed near purse.",negative,23,22,1,95.65217391304348,"i, up, a, starbucks, and, a, subway, gift, card, at, christmas, time, i, got, in, big, trouble, i, not, allowed, near, purse",chewed,13.333961486816406,-2.1163711547851562,2.219071865081787,-1.994565486907959,-1.7610710859298706,-1.9526389837265015,1.8217768669128418,-1.5114750862121582,1.9703561067581177,-1.5856419801712036,1.7869304418563843,2.297654867172241,1.0561838150024414,-1.528775691986084,1.8064537048339844,1.8282451629638672,-1.458917498588562,-1.5637695789337158,-2.0247697830200195,-1.7246414422988892,2.1425631046295166
7330,"I would love this app only if the notifications work at all. There were no alarms or notifications or pop ups showing in my Oppo F5. I tried tinkering with the system like what was said in the troubleshooting page so may times, yet nothing worked. Would give 5 if I do not have this issue.",negative,56,54,2,96.42857142857143,"i, would, love, this, app, only, if, the, notifications, work, at, all, there, were, no, alarms, or, notifications, or, pop, ups, showing, in, my, oppo, i, tried, with, the, system, like, what, was, said, in, the, troubleshooting, page, so, may, times, yet, nothing, worked, would, give, 5, if, i, do, not, have, this, issue","f5, tinkering",13.253366470336914,-1.8579787015914917,2.027930736541748,-2.147275447845459,-2.108135938644409,-2.092984437942505,1.9915003776550293,-1.6343283653259277,1.813749074935913,-1.6380517482757568,1.9677033424377441,1.80973482131958,1.5610896348953247,-1.1548486948013306,1.9450421333312988,1.775433897972107,-1.6978449821472168,-1.5160669088363647,-1.6872944831848145,-1.5451477766036987,2.0755622386932373
4990," Wish I`d had the balls, but with my 2 kids with me and not knowing how illogical these ppl can be, didn`t want to risk it",negative,28,26,2,92.85714285714286,"wish, i, d, had, the, balls, but, with, my, 2, kids, with, me, and, not, knowing, how, these, ppl, can, be, t, want, to, risk, it","illogical, didn",13.075112342834473,-1.881906509399414,2.0942537784576416,-2.176947832107544,-2.0642855167388916,-1.8666412830352783,1.839168667793274,-1.684100866317749,1.7601187229156494,-1.6451481580734253,1.8115640878677368,2.2015483379364014,1.3858612775802612,-1.1072821617126465,1.4574469327926636,1.7066766023635864,-1.7653993368148804,-1.3189911842346191,-1.96294105052948,-1.7424269914627075,2.0775563716888428
2556,": no, I fell and effed my arm up today and now I have to do back drive.",negative,17,17,0,100.0,"no, i, fell, and, effed, my, arm, up, today, and, now, i, have, to, do, back, drive",,13.275232315063477,-1.9228017330169678,1.7385587692260742,-1.9690964221954346,-2.0248405933380127,-1.9150917530059814,2.07924485206604,-1.1315746307373047,1.9484829902648926,-1.3682454824447632,1.9897267818450928,2.2365972995758057,1.5245555639266968,-1.1590278148651123,1.593384027481079,2.0094234943389893,-1.7110823392868042,-1.6394920349121094,-1.4932303428649902,-1.8396285772323608,2.2965505123138428
24676, on another note I totally love this pic of you and your dad....old pic -  http://bit.ly/18aEG8,positive,19,17,2,89.47368421052632,"on, another, note, i, totally, love, this, pic, of, you, and, your, dad, old, pic, bit, ly","http, 18aeg8",13.063346862792969,-1.8000165224075317,2.210733413696289,-2.196704149246216,-2.0725598335266113,-1.9614430665969849,2.1906299591064453,-1.6505776643753052,1.4406615495681763,-1.5373730659484863,1.739461064338684,1.8983802795410156,1.2339833974838257,-1.3172626495361328,1.8938782215118408,1.7631232738494873,-1.7975940704345703,-1.810520887374878,-1.9771217107772827,-1.619304895401001,2.0066139698028564
15650,It`s going to be a good week,positive,8,8,0,100.0,"it, s, going, to, be, a, good, week",,13.250428199768066,-1.7540638446807861,1.807509422302246,-2.151350259780884,-2.112516164779663,-2.2751595973968506,1.9465601444244385,-1.9427186250686646,1.6172688007354736,-1.2386027574539185,1.9616835117340088,2.0413386821746826,1.4217671155929565,-1.568295955657959,1.4624862670898438,1.4842833280563354,-1.4711432456970215,-1.5303525924682617,-1.6240406036376953,-1.388001799583435,2.066843271255493
8205,In this app reminder doesn't work,negative,7,7,0,100.0,"in, this, app, reminder, doesn, t, work",,13.649649620056152,-2.118037462234497,2.1100339889526367,-2.0589640140533447,-1.9554173946380615,-2.386009693145752,2.0523507595062256,-1.7277085781097412,1.8694592714309692,-2.1350209712982178,2.1827032566070557,2.0141706466674805,1.1226894855499268,-1.3449639081954956,2.0650205612182617,1.6444741487503052,-1.565259337425232,-0.6524362564086914,-2.1407034397125244,-1.3923789262771606,1.7272160053253174
13236,"Is finally back from the dinner party, had fun, Alice had no wine. I proposed...we`re getting married next week on May 15th 2009",positive,25,24,1,96.0,"is, finally, back, from, the, dinner, party, had, fun, alice, had, no, wine, i, we, re, getting, married, next, week, on, may, 15th, 2009",proposed,13.078696250915527,-1.988113284111023,2.186248540878296,-2.0557472705841064,-1.6700096130371094,-1.8077501058578491,1.7406145334243774,-1.9111074209213257,1.575576901435852,-1.1436035633087158,1.9890718460083008,1.886542797088623,1.422046184539795,-1.489425539970398,1.8816419839859009,1.418918490409851,-1.3646291494369507,-1.5496200323104858,-1.927487850189209,-1.3875657320022583,2.3364219665527344
7778, aha yeah  all else fails just push  yeah we are dont know what time were leaving yet though ****,negative,18,18,0,100.0,"aha, yeah, all, else, fails, just, push, yeah, we, are, dont, know, what, time, were, leaving, yet, though",,13.256468772888184,-2.1157896518707275,2.1549248695373535,-1.82540762424469,-1.9617137908935547,-1.953439712524414,1.9577375650405884,-1.7551785707473755,1.9136704206466675,-1.5302090644836426,2.07999324798584,2.480656623840332,1.762539029121399,-1.2186522483825684,1.487750768661499,1.8567848205566406,-1.5704262256622314,-1.1762242317199707,-1.9454727172851562,-1.5084115266799927,2.1803884506225586
8085,it was great until it disappeared. Very unhappy that I lost the app and ALL my info.,negative,17,17,0,100.0,"it, was, great, until, it, disappeared, very, unhappy, that, i, lost, the, app, and, all, my, info",,13.323415756225586,-1.9516438245773315,1.9275883436203003,-2.259882926940918,-2.186817169189453,-2.33625864982605,1.9586466550827026,-1.619922161102295,1.8839126825332642,-1.5427772998809814,1.5759251117706299,2.008479595184326,1.3787157535552979,-1.3424479961395264,1.7340490818023682,1.6902718544006348,-2.0446066856384277,-1.6027722358703613,-1.8422366380691528,-1.7991857528686523,2.0022592544555664
11810,Thanking god for after elton for allowing me to see the new TW trailer since work blocked youtube and lj,positive,20,18,2,90.0,"god, for, after, for, allowing, me, to, see, the, new, tw, trailer, since, work, blocked, youtube, and, lj","thanking, elton",13.382981300354004,-1.997062087059021,2.5774612426757812,-2.4915053844451904,-2.028317928314209,-1.81535804271698,2.0708799362182617,-1.6530662775039673,1.839008092880249,-1.6036542654037476,1.7759523391723633,1.6663663387298584,1.3350310325622559,-1.2698347568511963,1.748305082321167,1.5892400741577148,-1.3831435441970825,-1.7527989149093628,-2.0887861251831055,-1.7095774412155151,1.8806596994400024
1874,had nutella croissant+mango+melon+coffee and a lovely stalk of iris for breakfast in bed courtesy of N  Have the house to myself til noon,positive,26,22,4,84.61538461538461,"had, nutella, mango, coffee, and, a, lovely, of, iris, for, breakfast, in, bed, of, n, have, the, house, to, myself, til, noon","croissant, melon, stalk, courtesy",13.284669876098633,-2.0342845916748047,1.926038384437561,-1.8694052696228027,-2.1071245670318604,-1.9120910167694092,1.5798804759979248,-1.431572437286377,1.6664036512374878,-1.4361237287521362,1.9152350425720215,2.0843312740325928,1.1734102964401245,-1.419998049736023,1.9513920545578003,1.4470171928405762,-1.6588448286056519,-1.7362498044967651,-2.053194522857666,-1.6221760511398315,2.3969852924346924
12883,ya could hit me up on aim or here cause i am mad bored nuttin 2 do,negative,17,16,1,94.11764705882352,"ya, could, hit, me, up, on, aim, or, here, cause, i, am, mad, bored, 2, do",nuttin,13.168465614318848,-2.0617544651031494,2.21016001701355,-1.9283404350280762,-1.8048181533813477,-2.2495439052581787,2.0692121982574463,-1.3852777481079102,1.8678518533706665,-1.6133155822753906,2.0530858039855957,1.9081896543502808,1.3249133825302124,-1.2301117181777954,1.570770025253296,1.462998628616333,-2.014845132827759,-1.7297114133834839,-1.7014875411987305,-1.872101902961731,2.1149685382843018
1406,It is a fantastic apps. But if they can allow the push reminder in the free version it will make it perfect.,positive,22,22,0,100.0,"it, is, a, fantastic, apps, but, if, they, can, allow, the, push, reminder, in, the, free, version, it, will, make, it, perfect",,13.412447929382324,-1.9907004833221436,2.268991470336914,-2.1034092903137207,-2.18025803565979,-2.153789758682251,1.9688433408737183,-1.9334594011306763,1.9056429862976074,-1.5927547216415405,1.842692255973816,1.8807514905929565,1.5149211883544922,-1.1265283823013306,1.951622724533081,2.0238378047943115,-1.4402104616165161,-1.360809326171875,-1.6857452392578125,-1.3657857179641724,1.8492538928985596
344, oh nice going!,positive,3,3,0,100.0,"oh, nice, going",,14.016559600830078,-1.754368782043457,2.1859323978424072,-1.6179507970809937,-1.8244739770889282,-1.842654824256897,2.153144598007202,-2.4838664531707764,1.148239254951477,-1.6411699056625366,2.3858988285064697,2.573772430419922,1.8718976974487305,-1.7802852392196655,1.3964062929153442,1.5942271947860718,-1.6119184494018555,-1.1490719318389893,-2.095165491104126,-1.3929108381271362,1.8240059614181519
2179,It is very good app to manage your to do list. One thing that can make it better is it should show all the incomplete or overdue taks with todays tasks as overdue instead of into inbox. This will make those task more accessible and will keep them under notice.,positive,50,50,0,100.0,"it, is, very, good, app, to, manage, your, to, do, list, one, thing, that, can, make, it, better, is, it, should, show, all, the, incomplete, or, overdue, taks, with, todays, tasks, as, overdue, instead, of, into, inbox, this, will, make, those, task, more, accessible, and, will, keep, them, under, notice",,13.306602478027344,-1.9395201206207275,1.8436545133590698,-2.3116278648376465,-2.1109511852264404,-2.218132734298706,2.1981728076934814,-1.6534690856933594,1.81586492061615,-1.5579890012741089,1.836509108543396,1.905290126800537,1.3940500020980835,-1.1689717769622803,1.767582893371582,1.8037768602371216,-1.6136877536773682,-1.596060037612915,-1.6902095079421997,-1.6994608640670776,1.9551479816436768
4970, awww! thats sweet TTT!  Im sure she will love it! your a good son!,positive,14,13,1,92.85714285714286,"awww, thats, sweet, im, sure, she, will, love, it, your, a, good, son",ttt,13.191424369812012,-1.76627516746521,2.0864944458007812,-2.1633098125457764,-2.243408203125,-1.9976704120635986,2.1117613315582275,-1.5495052337646484,1.696819543838501,-1.808754563331604,2.035627603530884,2.2704086303710938,1.5002490282058716,-1.6141741275787354,1.6305525302886963,1.639946460723877,-1.4585756063461304,-1.285083532333374,-2.106417655944824,-1.7210246324539185,1.903464436531067
17419,_2890 Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks,negative,12,10,2,83.33333333333334,"nt, able, to, follow, anyone, com, here, i, come, itsucks","_2890, friendorfollow",14.163653373718262,-2.331512928009033,2.3371262550354004,-1.814723253250122,-2.070295572280884,-2.288527011871338,1.6016044616699219,-1.835762619972229,2.2981696128845215,-2.0321412086486816,1.9445369243621826,2.3852033615112305,1.7296264171600342,-1.6023013591766357,1.6356322765350342,1.9936192035675049,-1.2825405597686768,-1.3175702095031738,-1.6767921447753906,-1.6881210803985596,2.2276017665863037
18215,"is anxiously awaiting Rockets-Lakers game ... Yes, I finally got Tix for Games 3 & 4 .... Yeahhhhh",positive,16,13,3,81.25,"is, awaiting, lakers, game, yes, i, finally, got, tix, for, games, 3, 4","anxiously, rockets, yeahhhhh",13.429207801818848,-2.3616068363189697,2.32658052444458,-2.2041265964508057,-1.6351017951965332,-1.4010396003723145,1.6475138664245605,-1.5643324851989746,1.6396653652191162,-1.2071325778961182,1.9621391296386719,1.9568426609039307,1.4109963178634644,-1.4356563091278076,1.8007527589797974,1.7504709959030151,-1.6564000844955444,-1.8866877555847168,-1.868728756904602,-1.4388078451156616,2.303022623062134
23585,Feeling really good about my performance on the AP Government & Politics exam this morning.  Going to lunch with Krista.,positive,19,17,2,89.47368421052632,"feeling, really, good, about, my, performance, on, the, ap, politics, exam, this, morning, going, to, lunch, with","government, krista",13.348152160644531,-1.6291242837905884,2.280923843383789,-1.9172693490982056,-2.0581274032592773,-1.85768461227417,2.2639529705047607,-2.0586626529693604,1.8145928382873535,-1.3735183477401733,2.12119197845459,1.921849250793457,1.5269484519958496,-1.2127366065979004,1.768937110900879,1.5773863792419434,-1.7429782152175903,-1.757564902305603,-1.829374074935913,-1.3600363731384277,1.9631983041763306
10565,I think Ive buggered up my mobile  ack. I am a stubborn **** and refuse to get a new one.,negative,19,18,1,94.73684210526315,"i, think, ive, up, my, mobile, ack, i, am, a, stubborn, and, refuse, to, get, a, new, one",buggered,13.414641380310059,-1.9175063371658325,1.9389724731445312,-2.1348488330841064,-1.9055140018463135,-2.2683703899383545,1.9501938819885254,-1.4888800382614136,2.073387861251831,-1.1065644025802612,1.9318021535873413,1.881697177886963,1.534932017326355,-1.7481848001480103,1.6141095161437988,1.9726662635803223,-2.199659824371338,-1.700128436088562,-1.8027706146240234,-1.756595253944397,2.278456687927246
26441,  true. i think its important 2 be sensitive 2 it when we relate 2 others. empathy. a reminder we cant judge a book by a cover,positive,26,25,1,96.15384615384616,"true, i, think, its, important, 2, be, sensitive, 2, it, when, we, relate, 2, others, a, reminder, we, cant, judge, a, book, by, a, cover",empathy,13.329808235168457,-2.1322760581970215,1.780393123626709,-2.362691879272461,-2.0540826320648193,-2.274137258529663,2.0681328773498535,-1.7705388069152832,1.9165302515029907,-1.5633230209350586,1.8231158256530762,1.8708062171936035,1.4789849519729614,-1.430506706237793,1.8759199380874634,1.3561832904815674,-1.4481276273727417,-1.3131358623504639,-1.843143105506897,-1.6683411598205566,2.1718361377716064
2292,Pretty good,positive,2,2,0,100.0,"pretty, good",,13.745314598083496,-1.6879456043243408,1.7795636653900146,-2.461228370666504,-2.262103796005249,-1.591095209121704,1.6145750284194946,-3.1489546298980713,1.6511105298995972,-1.2767269611358643,2.1392760276794434,1.967583417892456,1.3704516887664795,-1.9022343158721924,1.7890667915344238,1.52783203125,-2.174734115600586,-1.1237176656723022,-2.5850391387939453,-1.5895180702209473,1.841113567352295
24656," **** - that`s sad, then... I haven`t heard the new one yet. Sounds like I`ve been spared a tragedy.",negative,20,18,2,90.0,"that, s, sad, then, i, haven, t, heard, the, new, one, yet, sounds, like, i, ve, been, a","spared, tragedy",13.132240295410156,-2.2776265144348145,1.6780030727386475,-2.0473594665527344,-2.010096788406372,-2.035142183303833,1.8261247873306274,-1.5082119703292847,1.6771587133407593,-1.4840385913848877,1.7515194416046143,2.049605131149292,1.4293187856674194,-1.5754036903381348,1.7620415687561035,1.5655182600021362,-1.2209874391555786,-1.3304359912872314,-2.2139337062835693,-1.5490467548370361,2.2352917194366455
3252,Me and my son just got up.  He sure does love the morning time.  I KNOW he did not get that from me.,positive,23,23,0,100.0,"me, and, my, son, just, got, up, he, sure, does, love, the, morning, time, i, know, he, did, not, get, that, from, me",,13.102360725402832,-2.098778009414673,2.265390396118164,-1.9157228469848633,-2.2388432025909424,-2.123709201812744,1.9527567625045776,-1.3826143741607666,1.8596619367599487,-1.5545129776000977,1.7684158086776733,2.150010585784912,1.506950855255127,-1.1715147495269775,1.5626122951507568,1.7622851133346558,-1.6230862140655518,-1.766984224319458,-1.8791519403457642,-1.76084303855896,2.084007501602173
